// 12/12/2022 15:52:09;;;;;;
// ReaderName=169.254.1.1, AntennaIDs=1,2,3,4, InventoryMode=SingleTarget, ModeIndex=1000, Population=32, PowerInDbm=30, Session=1;;;;;;
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency;;;;;;
2022-12-12T16:26:39.7141880+01:00;AD3830770CCDD0AD38300324;;1;-70,5;865,7;169.254.1.1
2022-12-12T16:26:39.7287920+01:00;AD3830770CCDD0AD3830047A;;1;-71,5;865,7;169.254.1.1
2022-12-12T16:26:39.7356520+01:00;AD3830770CCDD0AD383004A5;;1;-71,5;865,7;169.254.1.1
2022-12-12T16:26:39.7524760+01:00;AD3830770CCDD0AD383001EF;;1;-73;865,7;169.254.1.1
2022-12-12T16:26:39.7676550+01:00;AD3830770CCDD0AD38300326;;1;-70;865,7;169.254.1.1
2022-12-12T16:26:39.7813170+01:00;AD3830770CCDD0AD38300450;;1;-69;865,7;169.254.1.1
2022-12-12T16:26:39.7938680+01:00;AD3830770CCDD0AD383001CB;;2;-71;865,7;169.254.1.1
2022-12-12T16:26:39.8007830+01:00;AD3830770CCDD0AD38300435;;2;-71,5;865,7;169.254.1.1
2022-12-12T16:26:39.8025410+01:00;AD3830770CCDD0AD383004A2;;2;-69,5;865,7;169.254.1.1
2022-12-12T16:26:39.8063260+01:00;AD3830770CCDD0AD3830027D;;2;-69;865,7;169.254.1.1
2022-12-12T16:26:39.8073900+01:00;AD3830770CCDD0AD38300246;;2;-70;865,7;169.254.1.1
2022-12-12T16:26:39.8084770+01:00;AD3830770CCDD0AD383001C9;;2;-72;865,7;169.254.1.1
2022-12-12T16:26:39.8124930+01:00;AD3830770CCDD0AD383003B3;;2;-71,5;865,7;169.254.1.1
2022-12-12T16:26:39.8314160+01:00;AD3830770CCDD0AD3830028A;;2;-74,5;865,7;169.254.1.1
2022-12-12T16:26:39.8412330+01:00;AD3830770CCDD0AD38300424;;2;-73,5;865,7;169.254.1.1
2022-12-12T16:26:39.8508490+01:00;AD3830770CCDD0AD38300466;;2;-70;865,7;169.254.1.1
2022-12-12T16:26:39.8952100+01:00;AD3830770CCDD0AD383001EE;;3;-76,5;865,7;169.254.1.1
2022-12-12T16:26:39.9081110+01:00;AD3830770CCDD0AD383002E7;;3;-74;865,7;169.254.1.1
2022-12-12T16:26:39.9605390+01:00;AD3830770CCDD0AD38300293;;1;-67,5;865,7;169.254.1.1
2022-12-12T16:26:39.9624050+01:00;AD3830770CCDD0AD38300254;;1;-72;865,7;169.254.1.1
2022-12-12T16:26:39.9655070+01:00;AD3830770CCDD0AD383001C3;;1;-73;865,7;169.254.1.1
2022-12-12T16:26:39.9670270+01:00;AD3830770CCDD0AD38300220;;1;-69,5;865,7;169.254.1.1
2022-12-12T16:26:39.9795170+01:00;AD3830770CCDD0AD383003FB;;1;-69,5;865,7;169.254.1.1
2022-12-12T16:26:39.9819210+01:00;AD3830770CCDD0AD383001E0;;1;-67,5;865,7;169.254.1.1
2022-12-12T16:26:39.9850810+01:00;AD3830770CCDD0AD3830041A;;1;-68;865,7;169.254.1.1
2022-12-12T16:26:39.9869950+01:00;AD3830770CCDD0AD383003C8;;1;-71;865,7;169.254.1.1
2022-12-12T16:26:39.9883330+01:00;AD3830770CCDD0AD383001DE;;1;-70;865,7;169.254.1.1
2022-12-12T16:26:39.9934800+01:00;AD3830770CCDD0AD38300466;;1;-68;865,7;169.254.1.1
2022-12-12T16:26:40.0103370+01:00;AD3830770CCDD0AD383002D8;;1;-70;865,7;169.254.1.1
2022-12-12T16:26:40.0115700+01:00;AD3830770CCDD0AD383002DC;;1;-69,5;865,7;169.254.1.1
2022-12-12T16:26:40.0238930+01:00;AD3830770CCDD0AD3830021A;;1;-72,5;865,7;169.254.1.1
2022-12-12T16:26:40.0339390+01:00;AD3830770CCDD0AD3830025D;;1;-71,5;865,7;169.254.1.1
2022-12-12T16:26:40.0437780+01:00;AD3830770CCDD0AD38300280;;1;-72;865,7;169.254.1.1
2022-12-12T16:26:40.0633220+01:00;AD3830770CCDD0AD383001F4;;2;-71,5;865,7;169.254.1.1
2022-12-12T16:26:40.0742790+01:00;AD3830770CCDD0AD383003F6;;2;-70,5;865,7;169.254.1.1
2022-12-12T16:26:40.0789560+01:00;AD3830770CCDD0AD383001C8;;2;-67,5;865,7;169.254.1.1
2022-12-12T16:26:40.0800480+01:00;AD3830770CCDD0AD383001FC;;2;-69,5;865,7;169.254.1.1
2022-12-12T16:26:40.0828830+01:00;AD3830770CCDD0AD3830042A;;2;-64,5;865,7;169.254.1.1
2022-12-12T16:26:40.0845050+01:00;AD3830770CCDD0AD3830043F;;2;-67;865,7;169.254.1.1
2022-12-12T16:26:40.0875740+01:00;AD3830770CCDD0AD3830046A;;2;-70,5;865,7;169.254.1.1
2022-12-12T16:26:40.0918600+01:00;AD3830770CCDD0AD3830047D;;2;-67;865,7;169.254.1.1
